pp[49,10]	1458001	1460000
pp[49,11]	1460001	1462000
pp[49,12]	1462001	1464000
pp[49,13]	1464001	1466000
pp[49,14]	1466001	1468000
pp[49,15]	1468001	1470000
pp[50,1]	1470001	1472000
pp[50,2]	1472001	1474000
pp[50,3]	1474001	1476000
pp[50,4]	1476001	1478000
pp[50,5]	1478001	1480000
pp[50,6]	1480001	1482000
pp[50,7]	1482001	1484000
pp[50,8]	1484001	1486000
pp[50,9]	1486001	1488000
pp[50,10]	1488001	1490000
pp[50,11]	1490001	1492000
pp[50,12]	1492001	1494000
pp[50,13]	1494001	1496000
pp[50,14]	1496001	1498000
pp[50,15]	1498001	1500000
pp[51,1]	1500001	1502000
pp[51,2]	1502001	1504000
pp[51,3]	1504001	1506000
pp[51,4]	1506001	1508000
pp[51,5]	1508001	1510000
pp[51,6]	1510001	1512000
pp[51,7]	1512001	1514000
pp[51,8]	1514001	1516000
pp[51,9]	1516001	1518000
pp[51,10]	1518001	1520000
pp[51,11]	1520001	1522000
pp[51,12]	1522001	1524000
pp[51,13]	1524001	1526000
pp[51,14]	1526001	1528000
pp[51,15]	1528001	1530000
pp[52,1]	1530001	1532000
pp[52,2]	1532001	1534000
pp[52,3]	1534001	1536000
pp[52,4]	1536001	1538000
pp[52,5]	1538001	1540000
pp[52,6]	1540001	1542000
pp[52,7]	1542001	1544000
pp[52,8]	1544001	1546000
pp[52,9]	1546001	1548000
pp[52,10]	1548001	1550000
pp[52,11]	1550001	1552000
pp[52,12]	1552001	1554000
pp[52,13]	1554001	1556000
pp[52,14]	1556001	1558000
pp[52,15]	1558001	1560000
pp[53,1]	1560001	1562000
pp[53,2]	1562001	1564000
pp[53,3]	1564001	1566000
pp[53,4]	1566001	1568000
pp[53,5]	1568001	1570000
pp[53,6]	1570001	1572000
pp[53,7]	1572001	1574000
pp[53,8]	1574001	1576000
pp[53,9]	1576001	1578000
pp[53,10]	1578001	1580000
pp[53,11]	1580001	1582000
pp[53,12]	1582001	1584000
pp[53,13]	1584001	1586000
pp[53,14]	1586001	1588000
pp[53,15]	1588001	1590000
pp[54,1]	1590001	1592000
pp[54,2]	1592001	1594000
pp[54,3]	1594001	1596000
pp[54,4]	1596001	1598000
pp[54,5]	1598001	1600000
pp[54,6]	1600001	1602000
pp[54,7]	1602001	1604000
pp[54,8]	1604001	1606000
pp[54,9]	1606001	1608000
pp[54,10]	1608001	1610000
pp[54,11]	1610001	1612000
pp[54,12]	1612001	1614000
pp[54,13]	1614001	1616000
pp[54,14]	1616001	1618000
pp[54,15]	1618001	1620000
pp[55,1]	1620001	1622000
pp[55,2]	1622001	1624000
pp[55,3]	1624001	1626000
pp[55,4]	1626001	1628000
pp[55,5]	1628001	1630000
pp[55,6]	1630001	1632000
pp[55,7]	1632001	1634000
pp[55,8]	1634001	1636000
pp[55,9]	1636001	1638000
pp[55,10]	1638001	1640000
pp[55,11]	1640001	1642000
pp[55,12]	1642001	1644000
pp[55,13]	1644001	1646000
pp[55,14]	1646001	1648000
pp[55,15]	1648001	1650000
pp[56,1]	1650001	1652000
pp[56,2]	1652001	1654000
pp[56,3]	1654001	1656000
pp[56,4]	1656001	1658000
pp[56,5]	1658001	1660000
pp[56,6]	1660001	1662000
pp[56,7]	1662001	1664000
pp[56,8]	1664001	1666000
pp[56,9]	1666001	1668000
pp[56,10]	1668001	1670000
pp[56,11]	1670001	1672000
pp[56,12]	1672001	1674000
pp[56,13]	1674001	1676000
